image_id,Macroalgae,Rubble,Crustose coralline algae,Bare substrate,Sand,Turf algae,Porites,Hard coral,Soft coral,Acropora,Tape,Pocillopora,Dead coral,Montipora,Cyanobacteria,Sponge
db77d681-47f0-435a-8334-2b54bdc2cf4c,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
db8339e7-0520-477f-8378-e276814c0004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db8c5967-3b92-415d-a7b1-2fd0ce6ee84b,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
db90dabf-a5af-4bbd-9b02-45816a1781c3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db9c2cab-0845-403b-8844-a76377caeac2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
db9fa952-eb03-4546-b7f7-dcdfb11f98ed,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
dbb017b8-228a-4817-bab8-d70ff2bcca2d,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
dbb1e9ab-7d73-49d6-b412-916ed19b425f,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
dbd5d563-71e1-4c84-b44d-a268568bdcad,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
dbeff376-4784-4099-8322-adb2cc0a3203,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0
dbf8deaf-173c-4e30-b1c4-bbfcddbdeb53,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dc01a98d-39b1-4e27-8e7b-a7a8f0487f3d,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
dc02cd1f-dd1f-412d-b865-460a72fa1569,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
dc0883f0-a436-45e4-a992-85b8822e06b3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dc0904f7-e7d2-4070-b57a-ec10c7fdb33e,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
dc109dac-48ae-4776-8f1a-12efcf17d1d1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
dc10a00d-fe37-4a11-8d6f-237f9fb4ea85,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
dc12bf9c-ed94-4df0-8ec5-ba453feb5f47,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
dc24e223-4c31-4a21-ac50-e4a1e323660d,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dc25509c-7141-4e57-b205-e8c70779d903,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
dc331c17-ba3f-4453-9bdd-2dbec0f26265,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
dc33b18b-5068-4a14-9206-f4171e29f095,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
dc3aa8b8-0be0-4639-9186-f8a2661c9bf9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
dc423784-f8c7-4a36-b198-b495de2adcd5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
dc451b80-0c43-4c68-8606-b0e391c96d6e,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
dc54e675-6dd8-42f2-a270-86adb049e1bc,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0
dc581383-14c2-4864-9022-e17b1f6d9da6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
dc5a6124-a466-4513-8195-355bcbd0a986,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
dc6f99eb-8da0-4c4e-977c-c238dbd27dcd,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
dc76a056-5866-44dc-8da5-25bf5fc12436,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
dc77d333-0442-48bf-9c20-05288fcfd1e0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
dc83a21e-c6d0-4975-a2c7-2cff8a2e0148,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
dc85ece4-c32c-41fb-b328-c0978cb86a1e,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
dc8acbf8-035d-450d-b450-4578e2090b48,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
dc8e6b9c-36f4-4d7a-aef5-eabdef1e5253,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
dc94beb8-ecaa-451f-8131-eb91dd91b88f,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
dca69ea0-82db-4c67-ac79-f110af81befb,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
dcb3b748-2977-4091-9853-7df519b7e757,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
dcb430ea-0938-4809-9f2e-95e77729c09f,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dcc6db8f-04da-4e52-93f5-150a477a190a,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
dcd009ba-a4d4-4bf8-a61b-25cd6150e174,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
dcd52acd-b663-465a-a722-d8e899604660,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0
dce3e9c7-1e3f-498c-854a-6ae026c57a51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dce4a385-935a-405e-9ca3-8e08a8c572a2,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
dd044c5d-d29e-4ec8-b113-cc24a061a3fc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd1091b6-523d-40b1-91be-9dbdb45f1c3d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd15c3f5-5886-4e2d-884b-34dc1b7d4e33,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
dd16dfb8-38f9-474c-8291-b97f25e99ea6,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
dd196d80-d265-4e3b-a141-cc8599921d24,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
dd338f2c-fbb8-4ede-b2cd-a40990c14ece,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
dd33dc3c-27eb-48fe-82a7-a39b1a8e1d32,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
dd36d8e5-b791-4791-a86a-e219d2aae37f,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
dd4203e2-0302-40a1-be1a-d346c4571c87,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
dd46cd14-a458-4a66-b68b-aa81b3ba787f,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
dd53daa0-3456-4c9e-86e1-c8e41940123e,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
dd57124e-cc2f-4355-97ab-95a68b7b89ce,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
dd6fc6a0-78aa-4656-88ce-3904a53c4a59,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
dd8006a0-4230-45e1-90a7-47cbf48dad89,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
dd83f6ac-da7f-4b2a-a943-279358ecda10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
dd967c92-5e37-4d11-bb50-f7754f5cce46,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
dd96b710-c7fd-4a89-8aa0-bbac5e92da04,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
dda8825e-5ec8-4b34-92b5-85db96d58a06,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
ddbcb0fb-fe8c-43cf-95fe-e68cb9c5c4bf,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
ddc0e0a5-9654-4751-b97a-cca5fa0b999b,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ddd4d6e1-73c4-40f0-9474-9aab8724cdbd,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
dddb8303-fdae-4cdd-851f-11c81e581c79,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
ddddb7af-5290-4bb6-a11e-c25063a719ba,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
dde1ad88-dc25-4375-8137-2988f1998da0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ddf74616-79e0-4236-95ff-84e4aaae3dc7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ddfd1100-7144-42a9-8e80-a6fcef911bea,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ddff1034-c489-4255-8fd9-1112f79bc6e9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
de06b25e-8b8d-4a79-926b-312ea964ea49,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
de1c2684-c4a8-4b4f-80d9-f16ddba59dd9,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
de31d7c2-4f86-4fc1-8aea-d393f24b691a,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
de3e7a65-4074-4582-86e7-b9658991dc01,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
de4675de-834d-4364-880a-e68312696a99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
de5f923a-1417-4a3d-b143-b92438dddebb,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
de753463-aaa8-4073-8e22-c7ca983afc9f,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1
de99d8df-4091-427d-9f9a-7dbc9652d83c,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
deb40c04-d062-4eed-97e8-f4be5e5213bf,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
debf1a8d-579a-4b7a-b75e-b8c644e509ea,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
ded3d697-70e4-4c1f-9d94-053199079cc1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
deda1b94-5f73-42fb-960d-f32503575b16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deec9f3c-6f84-4db7-a8a4-8b63ad79dec3,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
def72a53-6be9-41ac-a7e1-a1bd00082ed9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
def80de3-e88a-4cc1-8da9-513524f7ccde,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
df004515-1ceb-47fe-81da-5476831b682b,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
df0820bb-f4d8-4ba3-9ba9-1abe40a00d02,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
df60a75a-e12b-4525-8b8a-45f7333932de,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
df76d4ad-117d-46db-b938-769e90b0abe9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
df8147d4-71c2-4b9f-b464-4e06551d412a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
df81db42-d2e4-414c-92ca-f117d989933c,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
df87bbb5-5e63-4f0f-baba-d8cde190c382,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
df87d1ea-95d6-4067-851e-1c0d3f24d114,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
df896cc9-032f-4497-a431-8f827b6a5003,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
df9385d7-85f7-4109-b967-8ba827012f89,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
dfb6b4b9-1548-4d10-ba86-b2e281b7cc9c,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
dfbb85e7-5421-41ba-814a-f63b9d05cf82,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
dfdabcb3-9984-4335-9265-2b643a0f2205,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
dfe050eb-aa5e-4e67-ac25-e14a02651e96,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
dfe0533f-94f8-4365-807e-4e01c28dc89b,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
dfe45bd9-5865-4aac-9e6c-fea2822521ac,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
dffa093f-f4a9-4adc-b1d5-7b7829b866ed,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
e00b6248-34c4-4a13-a3a8-5d704fd93b5b,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
e00e9a85-2074-4417-8ee7-5c9edf2c990c,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e0172f04-45fb-47af-9348-0cb2963ad38b,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e03dc4c5-ead4-49ba-9810-f2dfdce8b4e6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
e040740e-8b8a-4276-a231-55390d516dc8,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
e071d496-424b-4de1-86e9-7f072465f61c,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
e080f1c2-beca-480d-b7d4-289045939d43,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
e09154f7-0651-4467-876a-9b2d43fd7905,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
e0946987-41b4-44fd-b7c0-96d062feef0c,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
e0a4e4f0-afe3-4123-a172-56d4e4600571,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
e0a6d289-3d79-4a8f-9f86-05730a0fc798,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
e0aa83b7-f87d-46ef-85e0-b254596ba7f0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
e0b4b05a-2e60-436f-a126-4bb9ed311434,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
e0ca64a4-7ba9-4078-bd44-4885923a01c1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0cb80c2-5516-4d16-b6e3-684b412af5e3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
e0ef2c9c-619a-440c-967a-5fb446aecad5,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
e1004580-55ea-403b-9a4d-19464871276a,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0
e10bc15a-671e-4810-9104-3e3631e52f5b,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
e1176a4e-4948-43a1-b5a2-4fb2c9d6d335,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
e138c64e-957c-45be-9980-5f1a2c408267,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1
e14b8bf0-88ad-4c0e-89f7-8dcf8176a110,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
e158554b-bdba-4339-9f9d-b495a220f0d9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e1591b17-0e57-4b41-a27f-e3d17ac4f5bd,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
e163a243-b652-4ef4-b56a-1099961220bc,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
e16bad68-0735-458b-8ebc-7230f02ec25e,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
e16e95fe-3973-43bd-81ad-b914ba3ae676,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
e1711a2a-f5f2-49db-983f-26c4970cb62b,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
e192c48e-6334-42f9-8a68-60410fb07bbe,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
e1b8d78c-627a-4584-8ef6-293bb2ccc94e,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
e1cacfcb-fcc3-4be7-a168-032e17e2a0a9,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
e1cffa9b-35b0-46dc-8923-3dd7d83a3c05,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
e1e74727-e8fd-4c1c-acfc-59225f782409,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
e1e9ce96-ccd3-4c7c-a86f-8af581cbb913,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
e203932a-5d2d-42b9-91b8-8b2e35404199,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
e203edac-acf7-4160-8f08-faaeca3c9d5e,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
e2346f3e-eead-4527-bd82-ed10928a6090,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
e23bcbdf-78e0-46d2-9017-65fad760a0b1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
e247fedb-c5c6-4ebc-8498-89b9769fab83,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
e25e68d2-8dee-44ce-a46d-65a46b730324,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
e2691cbe-c1f6-4898-94c1-037907067534,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
e2695e12-13d1-4502-8ff0-d1cc8b260054,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
e27b6be3-5ae9-4103-b91d-508d530b6124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
e27f5cad-80df-45c6-b994-22311b68a943,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
e28caada-6f5e-4759-b4be-3b5dbb677249,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
e2c831de-3f3e-469d-88aa-92f54069129d,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e2d79b67-70f3-4f22-9c17-d32ef568d2a2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
e2e902e4-018d-4d05-b114-4bf20fde919f,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
e2f1ee9e-e45d-41f0-8472-2c94b0fd60a2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
e2f3512e-850c-47b1-b44e-aa4068c54ea4,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
e2f8e158-3146-4106-ac2a-5cb6b07eff2a,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
e2f97984-15ce-4194-8d14-83c049d666e9,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
e2faa840-ae74-4a17-8f3c-60bb13a5926e,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
e3030166-6fd2-4acf-a135-65f97d9fc51b,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
e31c1007-5cd0-4d7d-b26e-0985a0c32653,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
e3251ad2-aae5-45c2-a2cd-ebe3afc46ca2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
e329d930-26f5-4cf3-abb7-488608deb9de,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
e33d18e9-95b3-441c-bfd1-8a6644af29ce,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
e347cccb-8ac4-49b1-be5e-a1f6cba787a9,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
e3755537-25e7-4ba8-9cd8-4735eb5fedf3,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
e37d3b6e-8fcb-45d7-9ea9-4968965f3309,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
e38920e1-cc86-4cf3-a8ad-2fd2f4e7739c,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
e39e8278-f2ee-4edd-873c-0ebcff2ab68f,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
e3b3a364-3148-4b50-901e-e489767f1d61,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
e3bdae11-bcc0-449e-91be-88051dc3dd44,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0
e3c5da8d-eebd-4736-bf74-9a935efdf451,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
e3c8e456-715a-49a7-92d3-fe66eedce00c,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
e3d7cced-89ed-42ff-ae9e-c9ca5d9c1379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
e3df4273-0998-4959-9362-277d2f247a00,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
e41ab24f-2efa-4117-a603-6e3a9a7f9954,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
e439d1bd-46a3-48ec-ac35-d3273fc0ff0f,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
e458604a-fdc5-4c3a-b171-c8f1e85e0c84,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e468fb79-e8f5-433d-986d-530fd6d010f9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
e476cb14-07f7-4029-96d6-dd1398ec9a24,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
e4831690-95cc-4877-b451-39cceb3d0aec,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
e48bc7b9-04b7-4190-a959-55b34bb9a9c9,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
e4a56e22-2cfa-4988-b41a-78d869148994,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
e4a73d22-9273-4394-8626-d20a6dd337ef,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
e4acc788-c247-454d-9bb3-9a8cc21aaa97,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
e4d32113-948b-4ae6-81b7-e62b5536bd42,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
e4e0d98d-d716-48a9-a999-2d08de16cd35,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
e4e138a1-1a6c-4f29-8c9a-15a3fa7093ec,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e4e67e17-efb8-4206-bad9-f234c9d61c76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e4f38cd8-8c49-44fe-9804-d98fe95cc456,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
e4fc7559-f4b7-45dc-ae1e-8ef6f9113088,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
e5117c3a-5b05-488f-be8e-0f5124c46acf,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
e51f2b12-4743-4fc8-950a-722806f7782c,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
e5205177-f588-4461-b748-3e13f578394d,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
e5219145-b428-4a23-9b3c-0e40a431da46,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
e525dece-3740-47f9-8816-2a1137da75b5,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
e52d3090-d756-49e3-9f63-76aeeecac9fe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
e53f181c-3685-4b1f-b703-9dd36659701d,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
e5434d82-5918-46e4-a53f-f80528c26725,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
e54d3814-3145-4e11-b189-4686e1bf064e,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
e5571520-3450-4e84-84f3-d8d3853d3613,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
e5640101-c0ec-4f2c-92df-b3a78f2b605f,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e57fca6b-56ab-4f0c-982d-8da757803e84,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0
e58c305c-9264-40e9-82fd-d9c19d2cb983,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0
e5afa270-a669-4992-8843-c66f548f80c1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e5b079bc-b1f2-4d2b-bfac-9190fc27f1de,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
e5c3df88-3016-4a3f-8d13-803d5c3e717f,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
e5dcfc10-a68a-41f0-84ac-9d3b5d019c1b,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
e5e8795a-6c14-4bdc-984a-321a19554bc6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
e608e5f6-4513-4448-804b-37171c4a1b37,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
e60e75ac-305a-4a50-8bb8-de9788405cbe,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
e62926ab-2c1d-4175-9ba8-74dae600a169,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
e63a8e71-b953-40e5-92c6-65bb5a9494e3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
e64e90e2-1072-477d-97fd-7353f0664173,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
e65dda94-c674-4083-983e-2b24974475ab,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
e66a8939-cbbd-47c5-a5f4-c36f2e382417,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
e677263f-cf83-4d6f-a196-5b0c75dc6f45,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
e6795db1-fcf5-466f-b42b-830da047e474,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
e69520e5-27f3-49e5-b2d8-d5b274a3d368,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
e6b3ab06-e006-4bc5-a454-a330e30a1949,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
e6bde6dd-6fe8-4cad-a709-f006e17a86c5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
e6c10981-09e6-4019-8fb2-00a044f23dac,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
e6c13fd5-e769-4658-a68b-292706d4dca7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
e6e3c844-c224-49ee-a093-c213f4279d05,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
e6f6e2bc-45ca-4dd2-93d4-e8992394d729,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
e6f87884-a7d3-406c-8555-0abff32bac6d,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
e7026328-0ccb-4b0b-8e0d-8fd4821c1aa3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
e7056ce1-2d37-47ef-9582-1490025d1a49,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
e70c357a-de4a-451b-a2f7-112626962402,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0
e72c8993-0819-4ae0-b64b-d612d79c5156,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0
e7311945-5a52-4023-bf4b-f75758fae9a8,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
e73661e0-e83d-4b5a-b632-ac57480d4a6e,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
e74eb242-9d97-4e1c-b47b-a623798b8222,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
e76738d9-5e49-4a20-975f-80dcec5f65ac,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
e776a880-3265-4a43-a8e2-14f114a6524c,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
e7888d8a-e061-4a77-803a-1f450f9f6ccf,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
e796a381-5e7f-4341-b761-29c07e3e6927,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
e7b4e30a-094f-43a1-826c-58159085f9d5,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
e7bdf335-43bf-44d8-81b7-071ba9cf2562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
